,latitude,longitude,erro
38089,15.0,4.0,12.484467322583255
38090,15.0,5.0,12.519427256012877
38091,15.0,6.0,12.553106603214879
38092,15.0,7.0,12.585501273635444
38093,15.0,8.0,12.616607355315228
38094,15.0,9.0,12.646421114670483
38095,15.0,10.0,12.674938996238916
38096,15.0,11.0,12.702157622390812
38097,15.0,12.0,12.72807379300625
38098,15.0,13.0,12.752684485119016
38099,15.0,14.0,12.775986852528016
38100,15.0,15.0,12.797978225376983
38101,15.0,16.0,12.818656109703275
38102,15.0,17.0,12.838018186956557
38103,15.0,18.0,12.856062313488302
38104,15.0,19.0,12.87278652001294
38105,15.0,20.0,12.888189011041593
38106,15.0,21.0,12.902268164289307
38107,15.0,22.0,12.915022530056737
38108,15.0,23.0,12.926450830587278
38109,15.0,24.0,12.936551959400555
38110,15.0,25.0,12.945324980603415
38111,15.0,26.0,12.952769128179257
38112,15.0,27.0,12.958883805256912
38113,15.0,28.0,12.963668583359977
38114,15.0,29.0,12.967123201637788
38115,15.0,30.0,12.969247566078959
38116,15.0,31.0,12.970041748708729
38117,15.0,32.0,12.969505986771072
38118,15.0,33.0,12.967640681896738
38119,15.0,34.0,12.964446399258298
38120,15.0,35.0,12.959923866713341
38121,15.0,36.0,12.954073973936886
38122,15.0,37.0,12.946897771544165
38123,15.0,38.0,12.93839647020489
38124,15.0,39.0,12.928571439750124
38125,15.0,40.0,12.9174242082729
38126,15.0,41.0,12.904956461223671
38127,15.0,42.0,12.89117004050178
38128,15.0,43.0,12.876066943544034
38129,15.0,44.0,12.859649322411496
38130,15.0,45.0,12.84191948287569
38131,15.0,46.0,12.822879883505232
38132,15.0,47.0,12.802533134754079
38133,15.0,48.0,12.780881998052541
38134,15.0,49.0,12.757929384902019
38135,15.0,50.0,12.733678355974728
38136,15.0,51.0,12.708132120219448
38137,15.0,52.0,12.681294033974336
38138,15.0,53.0,12.653167600087972
38139,15.0,54.0,12.623756467049661
38140,15.0,55.0,12.59306442813007
38141,15.0,56.0,12.561095420533272
38142,15.0,57.0,12.527853524561237
38143,15.0,58.0,12.4933429627918
38144,15.0,59.0,12.457568099271194
38145,15.0,60.0,12.42053343872206
38146,15.0,61.0,12.38224362576809
38147,15.0,62.0,12.342703444176184
38148,15.0,63.0,12.301917816117127
38149,15.0,64.0,12.259891801445857
38150,15.0,65.0,12.216630597002139
38151,15.0,66.0,12.172139535932741
38152,15.0,67.0,12.126424087035922
38153,15.0,68.0,12.079489854129246
38154,15.0,69.0,12.031342575441586
38155,15.0,70.0,11.98198812303023
38156,15.0,71.0,11.931432502223931
38157,15.0,72.0,11.879681851092807
38158,15.0,73.0,11.82674243994592
38159,15.0,74.0,11.772620670857334
38160,15.0,75.0,11.717323077221508
38161,15.0,76.0,11.660856323338745
38162,15.0,77.0,11.60322720403156
38163,15.0,78.0,11.544442644292635
38164,15.0,79.0,11.484509698965127
38165,15.0,80.0,11.423435552456048
38166,15.0,81.0,11.361227518483382
38167,15.0,82.0,11.2978930398576
38168,15.0,83.0,11.233439688298242
38169,15.0,84.0,11.167875164286166
38170,15.0,85.0,11.101207296952037
38171,15.0,86.0,11.033444044001651
38172,15.0,87.0,10.964593491678638
38173,15.0,88.0,10.894663854764998
38174,15.0,89.0,10.823663476620018
38175,15.0,90.0,10.751600829258015
38176,15.0,91.0,10.678484513465273
38177,15.0,92.0,10.604323258956624
38178,15.0,93.0,10.52912592457202
38179,15.0,94.0,10.452901498513395
38180,15.0,95.0,10.375659098622156
38181,15.0,96.0,10.297407972697496
38182,15.0,97.0,10.218157498855827
38183,15.0,98.0,10.137917185931455
38184,15.0,99.0,10.056696673918665
38185,15.0,100.0,9.974505734455336
38186,15.0,101.0,9.89135427134813
38187,15.0,102.0,9.807252321139277
38188,15.0,103.0,9.722210053714997
38189,15.0,104.0,9.636237772955393
38190,15.0,105.0,9.549345917425828
38191,15.0,106.0,9.461545061109513
38192,15.0,107.0,9.372845914181282
38193,15.0,108.0,9.283259323822064
38194,15.0,109.0,9.19279627507403
38195,15.0,110.0,9.101467891735897
38196,15.0,111.0,9.009285437298002
38197,15.0,112.0,8.916260315916835
38198,15.0,113.0,8.822404073428407
38199,15.0,114.0,8.72772839839995
38200,15.0,115.0,8.632245123219374
38201,15.0,116.0,8.535966225221786
38202,15.0,117.0,8.438903827852418
38203,15.0,118.0,8.341070201865126
38204,15.0,119.0,8.242477766555703
38205,15.0,120.0,8.143139091029111
38206,15.0,121.0,8.043066895499688
38207,15.0,122.0,7.942274052623334
38208,15.0,123.0,7.8407735888606584
38209,15.0,124.0,7.738578685869934
38210,15.0,125.0,7.635702681928751
38211,15.0,126.0,7.532159073383064
38212,15.0,127.0,7.427961516122442
38213,15.0,128.0,7.323123827080092
38214,15.0,129.0,7.217659985756303
38215,15.0,130.0,7.111584135763849
38216,15.0,131.0,7.004910586393779
38217,15.0,132.0,6.89765381420011
38218,15.0,133.0,6.789828464601666
38219,15.0,134.0,6.681449353499463
38220,15.0,135.0,6.5725314689078695
38221,15.0,136.0,6.463089972597673
38222,15.0,137.0,6.353140201749279
38223,15.0,138.0,6.242697670614044
38224,15.0,139.0,6.131778072181822
38225,15.0,140.0,6.020397279852685
38226,15.0,141.0,5.908571349110709
38227,15.0,142.0,5.796316519197747
38228,15.0,143.0,5.683649214784985
38229,15.0,144.0,5.570586047640032
38230,15.0,145.0,5.457143818287342
38231,15.0,146.0,5.343339517659589
38232,15.0,147.0,5.22919032873765
38233,15.0,148.0,5.11471362817684
38234,15.0,149.0,4.999926987916904
38235,15.0,150.0,4.884848176773359
38236,15.0,151.0,4.769495162007588
38237,15.0,152.0,4.653886110873287
38238,15.0,153.0,4.538039392136536
38239,15.0,154.0,4.42197357756707
38240,15.0,155.0,4.305707443397972
38241,15.0,156.0,4.189259971751298
38242,15.0,157.0,4.072650352026875
38243,15.0,158.0,3.9558979822516984
38244,15.0,159.0,3.8390224703871074
38245,15.0,160.0,3.722043635591264
38246,15.0,161.0,3.604981509434038
38247,15.0,162.0,3.487856337061724
38248,15.0,163.0,3.370688578308904
38249,15.0,164.0,3.2534989087546933
38250,15.0,165.0,3.1363082207208213
38251,15.0,166.0,3.0191376242087435
38252,15.0,167.0,2.902008447773284
38253,15.0,168.0,2.784942239330121
38254,15.0,169.0,2.6679607668945438
38255,15.0,170.0,2.5510860192488916
38256,15.0,171.0,2.4343402065362136
38257,15.0,172.0,2.3177457607776244
38258,15.0,173.0,2.201325336310908
38259,15.0,174.0,2.0851018101480268
38260,15.0,175.0,1.9690982822491114
38261,15.0,176.0,1.8533380757107798
38262,15.0,177.0,1.7378447368664014
38263,15.0,178.0,1.622642035296323
38264,15.0,179.0,1.507753963745838
38265,15.0,180.0,1.3932047379489665
38266,16.0,-180.0,-3.8041459183083033
38267,16.0,-179.0,-3.7601183965667864
38268,16.0,-178.0,-3.7142181255872875
38269,16.0,-177.0,-3.666474880388195
38270,16.0,-176.0,-3.616918231572007
38271,16.0,-175.0,-3.5655775468974595
38272,16.0,-174.0,-3.5124819928553883
38273,16.0,-173.0,-3.4576605362491817
38274,16.0,-172.0,-3.4011419457803074
38275,16.0,-171.0,-3.3429547936395347
38276,16.0,-170.0,-3.2831274571043103
38277,16.0,-169.0,-3.2216881201427525
38278,16.0,-168.0,-3.1586647750246706
38279,16.0,-167.0,-3.0940852239399352
38280,16.0,-166.0,-3.027977080624423
38281,16.0,-165.0,-2.960367771993835
38282,16.0,-164.0,-2.8912845397854903
38283,16.0,-163.0,-2.820754442208189
38284,16.0,-162.0,-2.7488043556001713
38285,16.0,-161.0,-2.6754609760951835
38286,16.0,-160.0,-2.6007508212965145
38287,16.0,-159.0,-2.52470023195885
38288,16.0,-158.0,-2.4473353736777463
38289,16.0,-157.0,-2.36868223858646
38290,16.0,-156.0,-2.288766647059722
38291,16.0,-155.0,-2.2076142494241964
38292,16.0,-154.0,-2.1252505276749587
38293,16.0,-153.0,-2.0417007971977115
38294,16.0,-152.0,-1.9569902084959956
38295,16.0,-151.0,-1.8711437489228078
38296,16.0,-150.0,-1.784186244415972
38297,16.0,-149.0,-1.6961423612365265
38298,16.0,-148.0,-1.6070366077092828
38299,16.0,-147.0,-1.516893335964757
38300,16.0,-146.0,-1.4257367436815942
38301,16.0,-145.0,-1.3335908758285389
38302,16.0,-144.0,-1.2404796264049347
38303,16.0,-143.0,-1.1464267401787844
38304,16.0,-142.0,-1.0514558144213146
38305,16.0,-141.0,-0.9555903006368536
38306,16.0,-140.0,-0.8588535062870285
38307,16.0,-139.0,-0.7612685965079462
38308,16.0,-138.0,-0.6628585958193239
38309,16.0,-137.0,-0.5636463898241862
38310,16.0,-136.0,-0.463654726898013
38311,16.0,-135.0,-0.36290621986592886
38312,16.0,-134.0,-0.26142334766672537
38313,16.0,-133.0,-0.15922845700236973
38314,16.0,-132.0,-0.05634376397163296
38315,16.0,-131.0,0.0472086443134449
38316,16.0,-130.0,0.15140680812968552
38317,16.0,-129.0,0.25622889356479184
38318,16.0,-128.0,0.36165319096068804
38319,16.0,-127.0,0.46765811337951785
38320,16.0,-126.0,0.5742221950936727
38321,16.0,-125.0,0.6813240901012355
38322,16.0,-124.0,0.7889425706681892
38323,16.0,-123.0,0.8970565258987517
38324,16.0,-122.0,1.0056449603351634
38325,16.0,-121.0,1.1146869925882823
38326,16.0,-120.0,1.2241618540002648
38327,16.0,-119.0,1.334048887340655
38328,16.0,-118.0,1.4443275455371194
38329,16.0,-117.0,1.5549773904421127
38330,16.0,-116.0,1.6659780916366587
38331,16.0,-115.0,1.7773094252724433
38332,16.0,-114.0,1.888951272953397
38333,16.0,-113.0,2.0008836206578673
38334,16.0,-112.0,2.113086557702476
38335,16.0,-111.0,2.225540275748712
38336,16.0,-110.0,2.338225067853292
38337,16.0,-109.0,2.451121327563184
38338,16.0,-108.0,2.5642095480563594
38339,16.0,-107.0,2.6774703213289177
38340,16.0,-106.0,2.7908843374297194
38341,16.0,-105.0,2.904432383743016
38342,16.0,-104.0,3.0180953443199727
38343,16.0,-103.0,3.1318541992597364
38344,16.0,-102.0,3.245690024140644
38345,16.0,-101.0,3.3595839895021373
38346,16.0,-100.0,3.473517360377888
38347,16.0,-99.0,3.587471495880665
38348,16.0,-98.0,3.7014278488392156
38349,16.0,-97.0,3.815367965487577
38350,16.0,-96.0,3.9292734852070867
38351,16.0,-95.0,4.043126140321251
38352,16.0,-94.0,4.156907755943703
38353,16.0,-93.0,4.270600249879264
38354,16.0,-92.0,4.384185632578205
38355,16.0,-91.0,4.4976460071435636
38356,16.0,-90.0,4.610963569391582
38357,16.0,-89.0,4.72412060796492
38358,16.0,-88.0,4.837099504498574
38359,16.0,-87.0,4.949882733838096
38360,16.0,-86.0,5.062452864309803
38361,16.0,-85.0,5.174792558042616
38362,16.0,-84.0,5.286884571340949
38363,16.0,-83.0,5.3987117551081765
38364,16.0,-82.0,5.510257055320057
38365,16.0,-81.0,5.6215035135474976
38366,16.0,-80.0,5.732434267527819
38367,16.0,-79.0,5.843032551783908
38368,16.0,-78.0,5.95328169829027
38369,16.0,-77.0,6.063165137185197
38370,16.0,-76.0,6.172666397528046
38371,16.0,-75.0,6.281769108100638
38372,16.0,-74.0,6.390456998251736
38373,16.0,-73.0,6.498713898783453
38374,16.0,-72.0,6.606523742878535
38375,16.0,-71.0,6.713870567067167
38376,16.0,-70.0,6.820738512232212
38377,16.0,-69.0,6.9271118246514325
38378,16.0,-68.0,7.032974857075516
38379,16.0,-67.0,7.138312069840388
38380,16.0,-66.0,7.243108032012481
38381,16.0,-65.0,7.347347422565481
38382,16.0,-64.0,7.45101503158705
38383,16.0,-63.0,7.554095761514055
38384,16.0,-62.0,7.656574628394655
38385,16.0,-61.0,7.758436763175801
38386,16.0,-60.0,7.859667413014404
38387,16.0,-59.0,7.960251942610678
38388,16.0,-58.0,8.06017583556188
38389,16.0,-57.0,8.159424695734893
38390,16.0,-56.0,8.257984248655898
38391,16.0,-55.0,8.355840342915437
38392,16.0,-54.0,8.452978951587205
38393,16.0,-53.0,8.549386173658823
38394,16.0,-52.0,8.645048235472817
38395,16.0,-51.0,8.739951492176216
38396,16.0,-50.0,8.834082429176853
38397,16.0,-49.0,8.927427663604776
38398,16.0,-48.0,9.019973945777002
38399,16.0,-47.0,9.111708160663854
38400,16.0,-46.0,9.202617329355228
38401,16.0,-45.0,9.292688610525042
38402,16.0,-44.0,9.3819093018922
38403,16.0,-43.0,9.470266841676372
38404,16.0,-42.0,9.557748810046961
38405,16.0,-41.0,9.644342930563585
38406,16.0,-40.0,9.730037071606501
38407,16.0,-39.0,9.8148192477953
38408,16.0,-38.0,9.898677621394421
38409,16.0,-37.0,9.98160050370381
38410,16.0,-36.0,10.063576356433323
38411,16.0,-35.0,10.144593793059341
38412,16.0,-34.0,10.224641580162166
38413,16.0,-33.0,10.303708638742759
38414,16.0,-32.0,10.381784045517541
38415,16.0,-31.0,10.458857034189773
38416,16.0,-30.0,10.534916996696376
38417,16.0,-29.0,10.60995348442883
38418,16.0,-28.0,10.683956209426997
38419,16.0,-27.0,10.756915045544696
38420,16.0,-26.0,10.828820029585879
38421,16.0,-25.0,10.899661362410432
38422,16.0,-24.0,10.9694294100084
38423,16.0,-23.0,11.038114704541885
38424,16.0,-22.0,11.105707945353512
38425,16.0,-21.0,11.172199999940668
38426,16.0,-20.0,11.237581904894691
38427,16.0,-19.0,11.301844866804206
38428,16.0,-18.0,11.36498026312193
38429,16.0,-17.0,11.426979642994237
38430,16.0,-16.0,11.48783472805291
38431,16.0,-15.0,11.547537413168486
38432,16.0,-14.0,11.606079767164704
38433,16.0,-13.0,11.663454033493622
38434,16.0,-12.0,11.719652630870955
38435,16.0,-11.0,11.774668153871328
38436,16.0,-10.0,11.828493373483179
38437,16.0,-9.0,11.881121237622947
38438,16.0,-8.0,11.93254487160855
38439,16.0,-7.0,11.982757578591857
38440,16.0,-6.0,12.03175283995012
38441,16.0,-5.0,12.07952431563639
38442,16.0,-4.0,12.126065844488863
38443,16.0,-3.0,12.171371444499272
38444,16.0,-2.0,12.215435313040397
38445,16.0,-1.0,12.258251827052936
38446,16.0,0.0,12.29981554319188
38447,16.0,1.0,12.34012119793268
38448,16.0,2.0,12.37916370763752
38449,16.0,3.0,12.416938168582059
38450,16.0,4.0,12.453439856942996
38451,16.0,5.0,12.488664228746954
38452,16.0,6.0,12.522606919781097
38453,16.0,7.0,12.555263745466075
38454,16.0,8.0,12.586630700691781
38455,16.0,9.0,12.616703959616581
38456,16.0,10.0,12.645479875430617
38457,16.0,11.0,12.672954980083869
38458,16.0,12.0,12.699125983979634
38459,16.0,13.0,12.723989775634248
38460,16.0,14.0,12.747543421303732
38461,16.0,15.0,12.7697841645782
38462,16.0,16.0,12.790709425944849
38463,16.0,17.0,12.810316802320406
38464,16.0,18.0,12.828604066553865
38465,16.0,19.0,12.845569166900468
38466,16.0,20.0,12.861210226467826
38467,16.0,21.0,12.875525542635149
38468,16.0,22.0,12.888513586446576
38469,16.0,23.0,12.900173001979521
38470,16.0,24.0,12.910502605689153
38471,16.0,25.0,12.919501385729959
38472,16.0,26.0,12.927168501255451
38473,16.0,27.0,12.933503281697092
38474,16.0,28.0,12.938505226023523
38475,16.0,29.0,12.942174001981115
38476,16.0,30.0,12.944509445317012
38477,16.0,31.0,12.945511558985732
38478,16.0,32.0,12.945180512340457
38479,16.0,33.0,12.943516640310117
38480,16.0,34.0,12.940520442563413
38481,16.0,35.0,12.93619258266092
38482,16.0,36.0,12.930533887196388
38483,16.0,37.0,12.923545344928394
38484,16.0,38.0,12.915228105903534
38485,16.0,39.0,12.905583480572204
38486,16.0,40.0,12.894612938898266
38487,16.0,41.0,12.882318109463577
38488,16.0,42.0,12.868700778568721
38489,16.0,43.0,12.853762889330937
38490,16.0,44.0,12.83750654078047
38491,16.0,45.0,12.819933986956482
38492,16.0,46.0,12.801047636003643
38493,16.0,47.0,12.7808500492706
38494,16.0,48.0,12.759343940411341
38495,16.0,49.0,12.736532174490725
38496,16.0,50.0,12.712417767095209
38497,16.0,51.0,12.687003883449906
38498,16.0,52.0,12.660293837543103
38499,16.0,53.0,12.632291091259308
38500,16.0,54.0,12.602999253521995
38501,16.0,55.0,12.572422079447001
38502,16.0,56.0,12.540563469507807
38503,16.0,57.0,12.507427468713635
38504,16.0,58.0,12.473018265801514
38505,16.0,59.0,12.437340192443289
38506,16.0,60.0,12.400397722468679
38507,16.0,61.0,12.36219547110533
38508,16.0,62.0,12.32273819423695
38509,16.0,63.0,12.282030787680453
38510,16.0,64.0,12.240078286483154
38511,16.0,65.0,12.196885864240965
38512,16.0,66.0,12.152458832438542
38513,16.0,67.0,12.10680263981233
38514,16.0,68.0,12.059922871737434
38515,16.0,69.0,12.011825249639275
38516,16.0,70.0,11.962515630430804
38517,16.0,71.0,11.91200000597631
38518,16.0,72.0,11.860284502582575
38519,16.0,73.0,11.807375380518225
38520,16.0,74.0,11.7532790335622
38521,16.0,75.0,11.698001988582012
38522,16.0,76.0,11.641550905142699
38523,16.0,77.0,11.583932575147148
38524,16.0,78.0,11.525153922508615
38525,16.0,79.0,11.46522200285609
38526,16.0,80.0,11.40414400327329
38527,16.0,81.0,11.34192724207187
38528,16.0,82.0,11.278579168599592
38529,16.0,83.0,11.214107363084006
38530,16.0,84.0,11.148519536512339
38531,16.0,85.0,11.081823530548066
38532,16.0,86.0,11.014027317484812
38533,16.0,87.0,10.945139000238033
38534,16.0,88.0,10.875166812375042
38535,16.0,89.0,10.804119118183793
38536,16.0,90.0,10.732004412780865
38537,16.0,91.0,10.658831322259104
38538,16.0,92.0,10.584608603875228
38539,16.0,93.0,10.50934514627777
38540,16.0,94.0,10.433049969775665
38541,16.0,95.0,10.355732226647746
38542,16.0,96.0,10.277401201493385
38543,16.0,97.0,10.198066311624466
38544,16.0,98.0,10.117737107498881
38545,16.0,99.0,10.036423273195618
38546,16.0,100.0,9.9541346269316
38547,16.0,101.0,9.8708811216202
38548,16.0,102.0,9.786672845471562
38549,16.0,103.0,9.701520022634583
38550,16.0,104.0,9.615433013880493
38551,16.0,105.0,9.528422317327939
38552,16.0,106.0,9.440498569209325
38553,16.0,107.0,9.35167254467823
38554,16.0,108.0,9.261955158657614
38555,16.0,109.0,9.171357466728464
38556,16.0,110.0,9.079890666058574
38557,16.0,111.0,8.987566096370916
38558,16.0,112.0,8.894395240951269
38559,16.0,113.0,8.800389727694434
38560,16.0,114.0,8.70556133018858
38561,16.0,115.0,8.609921968836979
38562,16.0,116.0,8.513483712016505
38563,16.0,117.0,8.416258777272121
38564,16.0,118.0,8.318259532546573
38565,16.0,119.0,8.219498497444368
38566,16.0,120.0,8.11998834452922
38567,16.0,121.0,8.019741900653928
38568,16.0,122.0,7.9187721483215805
38569,16.0,123.0,7.81709222707719
38570,16.0,124.0,7.714715434928386
38571,16.0,125.0,7.6116552297941285
38572,16.0,126.0,7.507925230980004
38573,16.0,127.0,7.403539220679017
38574,16.0,128.0,7.298511145496179
38575,16.0,129.0,7.192855117995718
38576,16.0,130.0,7.086585418269249
38577,16.0,131.0,6.979716495523368
38578,16.0,132.0,6.872262969685085
38579,16.0,133.0,6.764239633023345
38580,16.0,134.0,6.655661451784962
38581,16.0,135.0,6.546543567843086
38582,16.0,136.0,6.436901300356462
38583,16.0,137.0,6.326750147437426
38584,16.0,138.0,6.216105787826777
38585,16.0,139.0,6.104984082573485
38586,16.0,140.0,5.9934010767171015
38587,16.0,141.0,5.8813730009708305
38588,16.0,142.0,5.768916273402996
38589,16.0,143.0,5.656047501114779
38590,16.0,144.0,5.542783481911839
38591,16.0,145.0,5.4291412059675945
38592,16.0,146.0,5.315137857475751
38593,16.0,147.0,5.2007908162896825
38594,16.0,148.0,5.086117659546209
38595,16.0,149.0,4.971136163271323
38596,16.0,150.0,4.8558643039653
38597,16.0,151.0,4.74032026016468
38598,16.0,152.0,4.624522413978475
38599,16.0,153.0,4.5084893525961
38600,16.0,154.0,4.392239869764283
38601,16.0,155.0,4.27579296723032
38602,16.0,156.0,4.159167856149066
38603,16.0,157.0,4.042383958450857
38604,16.0,158.0,3.9254609081677385
38605,16.0,159.0,3.8084185527152385
38606,16.0,160.0,3.6912769541269785
38607,16.0,161.0,3.574056390239364
38608,16.0,162.0,3.4567773558236703
38609,16.0,163.0,3.33946056366276
38610,16.0,164.0,3.2221269455697112
38611,16.0,165.0,3.1047976533457216
38612,16.0,166.0,2.9874940596744635
38613,16.0,167.0,2.8702377589503767
38614,16.0,168.0,2.7530505680381
38615,16.0,169.0,2.635954526960596
38616,16.0,170.0,2.518971899513171
38617,16.0,171.0,2.4021251738010725
38618,16.0,172.0,2.2854370626979414
38619,16.0,173.0,2.168930504222833
38620,16.0,174.0,2.052628661833287
38621,16.0,175.0,1.9365549246320983
38622,16.0,176.0,1.8207329074855947
38623,16.0,177.0,1.7051864510510137
38624,16.0,178.0,1.5899396217109953
38625,16.0,179.0,1.475016711412966
38626,16.0,180.0,1.360442237411481
38627,17.0,-180.0,-3.811224371151557
38628,17.0,-179.0,-3.768038821908457
38629,17.0,-178.0,-3.722970738038352
38630,17.0,-177.0,-3.676050010669096
38631,17.0,-176.0,-3.6273063210007352
38632,17.0,-175.0,-3.576769142016976
38633,17.0,-174.0,-3.5244677402002242
38634,17.0,-173.0,-3.4704311772509726
38635,17.0,-172.0,-3.414688311811977
38636,17.0,-171.0,-3.357267801197757
38637,17.0,-170.0,-3.2981981031298204
38638,17.0,-169.0,-3.237507477477982
38639,17.0,-168.0,-3.1752239880081787
38640,17.0,-167.0,-3.1113755041368925
38641,17.0,-166.0,-3.045989702692625
38642,17.0,-165.0,-2.9790940696843156
38643,17.0,-164.0,-2.910715902076984
38644,17.0,-163.0,-2.8408823095746216
38645,17.0,-162.0,-2.76962021641015
38646,17.0,-161.0,-2.6969563631425895
38647,17.0,-160.0,-2.622917308461052
38648,17.0,-159.0,-2.5475294309956267
38649,17.0,-158.0,-2.470818931134597
38650,17.0,-157.0,-2.392811832847898
38651,17.0,-156.0,-2.313533985516358
38652,17.0,-155.0,-2.2330110657661906
38653,17.0,-154.0,-2.151268579308396
38654,17.0,-153.0,-2.0683318627823777
38655,17.0,-152.0,-1.984226085603303
38656,17.0,-151.0,-1.8989762518123368
38657,17.0,-150.0,-1.8126072019292752
38658,17.0,-149.0,-1.7251436148066146
38659,17.0,-148.0,-1.6366100094843252
38660,17.0,-147.0,-1.5470307470444373
38661,17.0,-146.0,-1.4564300324645256
38662,17.0,-145.0,-1.3648319164691323
38663,17.0,-144.0,-1.272260297378127
38664,17.0,-143.0,-1.1787389229509193
38665,17.0,-142.0,-1.0842913922255204
38666,17.0,-141.0,-0.9889411573512379
38667,17.0,-140.0,-0.8927115254139179
38668,17.0,-139.0,-0.79562566025251
38669,17.0,-138.0,-0.6977065842657528
38670,17.0,-137.0,-0.5989771802076969
38671,17.0,-136.0,-0.49946019297089056
38672,17.0,-135.0,-0.39917823135580155
38673,17.0,-134.0,-0.2981537698252345
38674,17.0,-133.0,-0.19640915024249367
38675,17.0,-132.0,-0.09396658359170913
38676,17.0,-131.0,0.00915184832071242
38677,17.0,-130.0,0.11292419118517152
38678,17.0,-129.0,0.21732861652967495
38679,17.0,-128.0,0.32234342008382894
38680,17.0,-127.0,0.42794702016731606
38681,17.0,-126.0,0.5341179561043387
38682,17.0,-125.0,0.6408348866653302
38683,17.0,-124.0,0.7480765885372654
38684,17.0,-123.0,0.8558219548240482
38685,17.0,-122.0,0.964049993578178
38686,17.0,-121.0,1.0727398263651515
38687,17.0,-120.0,1.1818706868617774
38688,17.0,-119.0,1.2914219194898335
38689,17.0,-118.0,1.401372978086217
38690,17.0,-117.0,1.5117034246109098
38691,17.0,-116.0,1.6223929278939195
38692,17.0,-115.0,1.7334212624224257
38693,17.0,-114.0,1.84476830716927
38694,17.0,-113.0,1.9564140444638705
38695,17.0,-112.0,2.0683385589067393
38696,17.0,-111.0,2.1805220363285143
38697,17.0,-110.0,2.292944762794641
38698,17.0,-109.0,2.4055871236565647
38699,17.0,-108.0,2.5184296026504063
38700,17.0,-107.0,2.6314527810439574
38701,17.0,-106.0,2.744637336832875
38702,17.0,-105.0,2.85796404398672
38703,17.0,-104.0,2.9714137717457394
38704,17.0,-103.0,3.0849674839688874
38705,17.0,-102.0,3.1986062385338068
38706,17.0,-101.0,3.31231118678929
38707,17.0,-100.0,3.4260635730606883
38708,17.0,-99.0,3.5398447342088306
38709,17.0,-98.0,3.653636099242626
38710,17.0,-97.0,3.7674191889858855
38711,17.0,-96.0,3.881175615798524
38712,17.0,-95.0,3.9948870833522956
38713,17.0,-94.0,4.108535386461337
38714,17.0,-93.0,4.222102410967423
38715,17.0,-92.0,4.335570133680153
38716,17.0,-91.0,4.44892062237175
38717,17.0,-90.0,4.562136035826669
38718,17.0,-89.0,4.675198623945564
38719,17.0,-88.0,4.788090727903516
38720,17.0,-87.0,4.9007947803622
38721,17.0,-86.0,5.013293305735569
38722,17.0,-85.0,5.125568920508708
38723,17.0,-84.0,5.237604333609252
38724,17.0,-83.0,5.349382346830911
38725,17.0,-82.0,5.460885855308442
38726,17.0,-81.0,5.5720978480433665
38727,17.0,-80.0,5.68300140847973
38728,17.0,-79.0,5.793579715129091
38729,17.0,-78.0,5.903816042243882
38730,17.0,-77.0,6.013693760538216
38731,17.0,-76.0,6.1231963379552
38732,17.0,-75.0,6.232307340479689
38733,17.0,-74.0,6.341010432995431
38734,17.0,-73.0,6.449289380185488
38735,17.0,-72.0,6.557128047474696
38736,17.0,-71.0,6.664510402013009
38737,17.0,-70.0,6.771420513698391
38738,17.0,-69.0,6.877842556237942
38739,17.0,-68.0,6.98376080824599
38740,17.0,-67.0,7.089159654377552
38741,17.0,-66.0,7.19402358649593
38742,17.0,-65.0,7.2983372048728175
38743,17.0,-64.0,7.4020852194194635
38744,17.0,-63.0,7.505252450947316
38745,17.0,-62.0,7.607823832456571
38746,17.0,-61.0,7.709784410451047
38747,17.0,-60.0,7.811119346277689
38748,17.0,-59.0,7.911813917489118
38749,17.0,-58.0,8.011853519227458
38750,17.0,-57.0,8.111223665627817
38751,17.0,-56.0,8.20990999123967
38752,17.0,-55.0,8.307898252464392
38753,17.0,-54.0,8.405174329007231
38754,17.0,-53.0,8.501724225341983
38755,17.0,-52.0,8.597534072186516
38756,17.0,-51.0,8.692590127987524
38757,17.0,-50.0,8.786878780412575
38758,17.0,-49.0,8.88038654784786
38759,17.0,-48.0,8.973100080899705
38760,17.0,-47.0,9.065006163898264
38761,17.0,-46.0,9.156091716401473
38762,17.0,-45.0,9.246343794697651
38763,17.0,-44.0,9.335749593304957
38764,17.0,-43.0,9.424296446466023
38765,17.0,-42.0,9.51197182963601
38766,17.0,-41.0,9.598763360962494
38767,17.0,-40.0,9.684658802755468
38768,17.0,-39.0,9.76964606294583
38769,17.0,-38.0,9.853713196530773
38770,17.0,-37.0,9.93684840700453
38771,17.0,-36.0,10.019040047772837
38772,17.0,-35.0,10.100276623549684
38773,17.0,-34.0,10.18054679173485
38774,17.0,-33.0,10.259839363770762
38775,17.0,-32.0,10.338143306477283
38776,17.0,-31.0,10.415447743363053
38777,17.0,-30.0,10.491741955912083
38778,17.0,-29.0,10.56701538484428
38779,17.0,-28.0,10.641257631348694
38780,17.0,-27.0,10.71445845828825
38781,17.0,-26.0,10.786607791374891
38782,17.0,-25.0,10.857695720313957
38783,17.0,-24.0,10.927712499916762
38784,17.0,-23.0,10.996648551180401
38785,17.0,-22.0,11.06449446233383
38786,17.0,-21.0,11.13124098984925
38787,17.0,-20.0,11.196879059418045
38788,17.0,-19.0,11.261399766890408
38789,17.0,-18.0,11.32479437917797
38790,17.0,-17.0,11.387054335118652
38791,17.0,-16.0,11.448171246303232
38792,17.0,-15.0,11.50813689786293
